route_from,route_to,ride_type,ride_max_persons,hour,day_of_week,ride_waiting_time,ride_time_minutes,ride_price,distance_meters,lat_route_from,lon_route_from,lat_route_to,lon_route_to
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,10,5,4.0,24.7,269.87,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,10,5,3.0,23.7,63.19,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,10,5,4.0,24.7,399.23,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,10,5,1.0,24.7,112.74,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,10,5,3.0,23.7,253.86,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,10,5,4.0,24.7,397.41,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,12,5,5.0,28.58333333333333,259.63,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,12,5,2.0,27.58333333333333,52.33,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,12,5,5.0,26.58333333333333,359.06,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,12,5,2.0,26.58333333333333,118.08,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,12,5,3.0,27.58333333333333,247.02,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,12,5,5.0,27.58333333333333,398.39,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,13,5,5.0,27.433333333333337,257.67,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,13,5,5.0,27.433333333333337,74.72,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,13,5,5.0,25.433333333333337,356.37,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,13,5,2.0,25.433333333333337,116.02,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,13,5,4.0,27.433333333333337,245.13,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,13,5,5.0,25.433333333333337,395.36,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,16,5,6.0,27.05,269.12,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,16,5,5.0,26.05,61.15,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,16,5,6.0,25.05,399.3,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,16,5,2.0,25.05,161.57,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,16,5,6.0,28.05,259.75,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,16,5,3.0,26.05,530.27,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,21,5,5.0,23.53333333333333,229.65,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,21,5,2.0,22.53333333333333,51.81,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,21,5,5.0,22.53333333333333,332.1,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,21,5,2.0,22.53333333333333,155.87,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,21,5,6.0,23.53333333333333,224.15,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,21,5,5.0,22.53333333333333,380.42,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,8,6,6.0,20.53333333333333,269.14,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,8,6,2.0,19.53333333333333,51.23,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,8,6,6.0,19.53333333333333,366.6,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,8,6,3.0,19.53333333333333,109.78,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,8,6,7.0,20.53333333333333,253.57,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,8,6,6.0,19.53333333333333,463.99,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,10,6,7.0,22.616666666666667,215.97,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,10,6,3.0,21.616666666666667,51.46,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,10,6,9.0,22.616666666666667,293.87,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,10,6,2.0,21.616666666666667,111.43,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,10,6,8.0,24.616666666666667,197.86,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,10,6,7.0,21.616666666666667,467.05,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,11,6,7.0,25.433333333333337,256.29,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,11,6,5.0,23.433333333333337,60.61,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,11,6,7.0,24.433333333333337,349.02,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,11,6,3.0,23.433333333333337,112.81,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,11,6,8.0,24.433333333333337,239.87,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,11,6,6.0,23.433333333333337,394.27,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,12,6,6.0,27.566666666666663,412.03,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,12,6,4.0,25.566666666666663,56.64,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,12,6,6.0,27.566666666666663,570.53,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,12,6,3.0,25.566666666666663,118.48,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,12,6,6.0,27.566666666666663,406.43,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,12,6,8.0,26.566666666666663,434.18,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,13,6,7.0,23.45,257.22,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,13,6,3.0,22.45,61.05,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,13,6,8.0,23.45,355.7,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,13,6,3.0,23.45,117.64,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,13,6,9.0,25.45,244.68,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,13,6,9.0,23.45,547.82,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,21,6,4.0,22.133333333333333,228.73,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,21,6,2.0,20.133333333333333,51.68,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,21,6,4.0,21.133333333333333,330.76,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,21,6,3.0,21.133333333333333,170.75,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,21,6,7.0,23.133333333333333,223.27,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,21,6,3.0,21.133333333333333,415.73,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,22,6,6.0,21.266666666666666,228.39,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,22,6,4.0,21.266666666666666,75.69,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,22,6,7.0,22.266666666666666,330.28,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,22,6,3.0,21.266666666666666,212.48,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,22,6,8.0,22.266666666666666,222.91,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,22,6,6.0,22.266666666666666,415.73,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,9,0,7.0,32.38333333333333,400.08,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,9,0,4.0,30.383333333333333,85.25,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,9,0,9.0,30.383333333333333,546.36,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Auto,3.0,9,0,3.0,29.383333333333333,284.41,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Uber Go,4.0,9,0,11.0,32.38333333333333,389.01,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,UberXL,6.0,9,0,5.0,29.383333333333333,413.37,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Go Sedan,4.0,10,0,5.0,32.416666666666664,216.54,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Moto,1.0,10,0,5.0,31.416666666666668,97.8,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
PVR Ampa SkyOne,Express Avenue Mall,Premier,4.0,10,0,6.0,30.416666666666668,294.68,7417.2,13.07355345,80.22149873312318,13.05882055,80.2641027889519
